2025-08-16 16:51:50,443 | INFO | plot_audio | Saved plot_audio -> figures/audio_0ms_1000ms_1.png
2025-08-21 21:43:07,821 | INFO | load_mat_for_subject | Loaded MAT for S2 from D:\FYP\DATA_preproc\S2_data_preproc.mat
2025-08-21 21:43:08,025 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:08,138 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-08-21 21:43:08,289 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:08,329 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-21 21:43:15,948 | INFO | load_mat_for_subject | Loaded MAT for S3 from D:\FYP\DATA_preproc\S3_data_preproc.mat
2025-08-21 21:43:16,153 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:16,258 | INFO | load_subject | Loaded subject S3: EEG (66, 192000), two_streams=True
2025-08-21 21:43:16,405 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:16,445 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-08-21 21:43:24,013 | INFO | load_mat_for_subject | Loaded MAT for S4 from D:\FYP\DATA_preproc\S4_data_preproc.mat
2025-08-21 21:43:24,216 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:24,312 | INFO | load_subject | Loaded subject S4: EEG (66, 192000), two_streams=True
2025-08-21 21:43:24,441 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:24,474 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-08-21 21:43:31,571 | INFO | load_mat_for_subject | Loaded MAT for S5 from D:\FYP\DATA_preproc\S5_data_preproc.mat
2025-08-21 21:43:31,774 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:31,876 | INFO | load_subject | Loaded subject S5: EEG (66, 192000), two_streams=True
2025-08-21 21:43:32,030 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:32,065 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.433, B%=0.567
2025-08-21 21:43:39,131 | INFO | load_mat_for_subject | Loaded MAT for S6 from D:\FYP\DATA_preproc\S6_data_preproc.mat
2025-08-21 21:43:39,333 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:39,431 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-08-21 21:43:39,561 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:39,595 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-08-21 21:43:43,390 | INFO | load_mat_for_subject | Loaded MAT for S7 from D:\FYP\DATA_preproc\S7_data_preproc.mat
2025-08-21 21:43:43,591 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:43,687 | INFO | load_subject | Loaded subject S7: EEG (66, 192000), two_streams=True
2025-08-21 21:43:43,815 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:43,850 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.633, B%=0.367
2025-08-21 21:43:46,141 | INFO | load_mat_for_subject | Loaded MAT for S8 from D:\FYP\DATA_preproc\S8_data_preproc.mat
2025-08-21 21:43:46,342 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:46,439 | INFO | load_subject | Loaded subject S8: EEG (66, 192000), two_streams=True
2025-08-21 21:43:46,568 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:46,602 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.333, B%=0.667
2025-08-21 21:43:55,662 | INFO | load_mat_for_subject | Loaded MAT for S9 from D:\FYP\DATA_preproc\S9_data_preproc.mat
2025-08-21 21:43:55,874 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:55,973 | INFO | load_subject | Loaded subject S9: EEG (66, 192000), two_streams=True
2025-08-21 21:43:56,100 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:56,135 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-08-21 21:43:59,086 | INFO | load_mat_for_subject | Loaded MAT for S10 from D:\FYP\DATA_preproc\S10_data_preproc.mat
2025-08-21 21:43:59,287 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:43:59,382 | INFO | load_subject | Loaded subject S10: EEG (66, 192000), two_streams=True
2025-08-21 21:43:59,510 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:43:59,544 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-08-21 21:44:04,569 | INFO | load_mat_for_subject | Loaded MAT for S11 from D:\FYP\DATA_preproc\S11_data_preproc.mat
2025-08-21 21:44:04,772 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:44:04,866 | INFO | load_subject | Loaded subject S11: EEG (66, 192000), two_streams=True
2025-08-21 21:44:04,995 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:44:05,030 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-08-21 21:46:47,634 | INFO | load_mat_for_subject | Loaded MAT for S12 from D:\FYP\DATA_preproc\S12_data_preproc.mat
2025-08-21 21:46:47,838 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:46:47,938 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-08-21 21:46:48,084 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:46:48,124 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-21 21:46:53,613 | INFO | load_mat_for_subject | Loaded MAT for S13 from D:\FYP\DATA_preproc\S13_data_preproc.mat
2025-08-21 21:46:53,815 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:46:53,909 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-08-21 21:46:54,041 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:46:54,075 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-08-21 21:47:00,958 | INFO | load_mat_for_subject | Loaded MAT for S14 from D:\FYP\DATA_preproc\S14_data_preproc.mat
2025-08-21 21:47:01,161 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:47:01,255 | INFO | load_subject | Loaded subject S14: EEG (66, 192000), two_streams=True
2025-08-21 21:47:01,384 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:47:01,422 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-21 21:47:04,518 | INFO | load_mat_for_subject | Loaded MAT for S15 from D:\FYP\DATA_preproc\S15_data_preproc.mat
2025-08-21 21:47:04,725 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:47:04,820 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-08-21 21:47:04,952 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:47:04,987 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-21 21:47:07,236 | INFO | load_mat_for_subject | Loaded MAT for S16 from D:\FYP\DATA_preproc\S16_data_preproc.mat
2025-08-21 21:47:07,440 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:47:07,535 | INFO | load_subject | Loaded subject S16: EEG (66, 192000), two_streams=True
2025-08-21 21:47:07,666 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:47:07,700 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-21 21:47:12,082 | INFO | load_mat_for_subject | Loaded MAT for S17 from D:\FYP\DATA_preproc\S17_data_preproc.mat
2025-08-21 21:47:12,284 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:47:12,380 | INFO | load_subject | Loaded subject S17: EEG (66, 192000), two_streams=True
2025-08-21 21:47:12,507 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:47:12,543 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-08-21 21:47:27,426 | INFO | load_mat_for_subject | Loaded MAT for S18 from D:\FYP\DATA_preproc\S18_data_preproc.mat
2025-08-21 21:47:27,627 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:47:27,723 | INFO | load_subject | Loaded subject S18: EEG (66, 192000), two_streams=True
2025-08-21 21:47:27,854 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:47:27,888 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.367, B%=0.633
2025-08-21 21:54:43,307 | INFO | load_mat_for_subject | Loaded MAT for S1 from D:\FYP\DATA_preproc\S1_data_preproc.mat
2025-08-21 21:54:43,552 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:54:43,713 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-08-21 21:54:43,899 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:54:43,949 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-21 21:55:16,683 | INFO | load_mat_for_subject | Loaded MAT for S2 from D:\FYP\DATA_preproc\S2_data_preproc.mat
2025-08-21 21:55:16,921 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:55:17,074 | INFO | load_subject | Loaded subject S2: EEG (66, 192000), two_streams=True
2025-08-21 21:55:17,253 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:55:17,292 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-21 21:55:27,383 | INFO | load_mat_for_subject | Loaded MAT for S3 from D:\FYP\DATA_preproc\S3_data_preproc.mat
2025-08-21 21:55:27,612 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:55:27,758 | INFO | load_subject | Loaded subject S3: EEG (66, 192000), two_streams=True
2025-08-21 21:55:27,947 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:55:27,990 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-08-21 21:55:36,298 | INFO | load_mat_for_subject | Loaded MAT for S4 from D:\FYP\DATA_preproc\S4_data_preproc.mat
2025-08-21 21:55:36,521 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:55:36,666 | INFO | load_subject | Loaded subject S4: EEG (66, 192000), two_streams=True
2025-08-21 21:55:36,838 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:55:36,879 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-08-21 21:56:09,373 | INFO | load_mat_for_subject | Loaded MAT for S5 from D:\FYP\DATA_preproc\S5_data_preproc.mat
2025-08-21 21:56:09,595 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:56:09,744 | INFO | load_subject | Loaded subject S5: EEG (66, 192000), two_streams=True
2025-08-21 21:56:09,911 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:56:09,950 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.433, B%=0.567
2025-08-21 21:56:15,823 | INFO | load_mat_for_subject | Loaded MAT for S6 from D:\FYP\DATA_preproc\S6_data_preproc.mat
2025-08-21 21:56:16,041 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:56:16,188 | INFO | load_subject | Loaded subject S6: EEG (66, 192000), two_streams=True
2025-08-21 21:56:16,356 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:56:16,396 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.533, B%=0.467
2025-08-21 21:56:26,203 | INFO | load_mat_for_subject | Loaded MAT for S7 from D:\FYP\DATA_preproc\S7_data_preproc.mat
2025-08-21 21:56:26,439 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:56:26,588 | INFO | load_subject | Loaded subject S7: EEG (66, 192000), two_streams=True
2025-08-21 21:56:26,740 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:56:26,776 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.633, B%=0.367
2025-08-21 21:56:29,636 | INFO | load_mat_for_subject | Loaded MAT for S8 from D:\FYP\DATA_preproc\S8_data_preproc.mat
2025-08-21 21:56:29,877 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:56:30,012 | INFO | load_subject | Loaded subject S8: EEG (66, 192000), two_streams=True
2025-08-21 21:56:30,171 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:56:30,205 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.333, B%=0.667
2025-08-21 21:57:02,939 | INFO | load_mat_for_subject | Loaded MAT for S9 from D:\FYP\DATA_preproc\S9_data_preproc.mat
2025-08-21 21:57:03,156 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:57:03,288 | INFO | load_subject | Loaded subject S9: EEG (66, 192000), two_streams=True
2025-08-21 21:57:03,454 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:57:03,494 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-08-21 21:57:06,564 | INFO | load_mat_for_subject | Loaded MAT for S10 from D:\FYP\DATA_preproc\S10_data_preproc.mat
2025-08-21 21:57:06,816 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:57:06,934 | INFO | load_subject | Loaded subject S10: EEG (66, 192000), two_streams=True
2025-08-21 21:57:07,113 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:57:07,158 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-08-21 21:57:11,938 | INFO | load_mat_for_subject | Loaded MAT for S11 from D:\FYP\DATA_preproc\S11_data_preproc.mat
2025-08-21 21:57:12,160 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:57:12,270 | INFO | load_subject | Loaded subject S11: EEG (66, 192000), two_streams=True
2025-08-21 21:57:12,415 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:57:12,456 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.467, B%=0.533
2025-08-21 21:59:46,908 | INFO | load_mat_for_subject | Loaded MAT for S12 from D:\FYP\DATA_preproc\S12_data_preproc.mat
2025-08-21 21:59:47,134 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 21:59:47,268 | INFO | load_subject | Loaded subject S12: EEG (66, 192000), two_streams=True
2025-08-21 21:59:47,436 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 21:59:47,472 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-21 22:00:00,842 | INFO | load_mat_for_subject | Loaded MAT for S13 from D:\FYP\DATA_preproc\S13_data_preproc.mat
2025-08-21 22:00:01,069 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 22:00:01,209 | INFO | load_subject | Loaded subject S13: EEG (66, 192000), two_streams=True
2025-08-21 22:00:01,380 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 22:00:01,418 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.400, B%=0.600
2025-08-21 22:00:15,532 | INFO | load_mat_for_subject | Loaded MAT for S14 from D:\FYP\DATA_preproc\S14_data_preproc.mat
2025-08-21 22:00:15,758 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 22:00:15,900 | INFO | load_subject | Loaded subject S14: EEG (66, 192000), two_streams=True
2025-08-21 22:00:16,066 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 22:00:16,102 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-21 22:00:19,957 | INFO | load_mat_for_subject | Loaded MAT for S15 from D:\FYP\DATA_preproc\S15_data_preproc.mat
2025-08-21 22:00:20,181 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 22:00:20,319 | INFO | load_subject | Loaded subject S15: EEG (66, 192000), two_streams=True
2025-08-21 22:00:20,488 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 22:00:20,527 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-21 22:00:27,718 | INFO | load_mat_for_subject | Loaded MAT for S16 from D:\FYP\DATA_preproc\S16_data_preproc.mat
2025-08-21 22:00:27,942 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 22:00:28,083 | INFO | load_subject | Loaded subject S16: EEG (66, 192000), two_streams=True
2025-08-21 22:00:28,251 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 22:00:28,287 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.500, B%=0.500
2025-08-21 22:00:49,408 | INFO | load_mat_for_subject | Loaded MAT for S17 from D:\FYP\DATA_preproc\S17_data_preproc.mat
2025-08-21 22:00:49,645 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 22:00:49,770 | INFO | load_subject | Loaded subject S17: EEG (66, 192000), two_streams=True
2025-08-21 22:00:49,907 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 22:00:49,943 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.600, B%=0.400
2025-08-21 22:01:06,893 | INFO | load_mat_for_subject | Loaded MAT for S18 from D:\FYP\DATA_preproc\S18_data_preproc.mat
2025-08-21 22:01:07,148 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-21 22:01:07,283 | INFO | load_subject | Loaded subject S18: EEG (66, 192000), two_streams=True
2025-08-21 22:01:07,442 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-21 22:01:07,487 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.367, B%=0.633
2025-08-31 00:43:20,698 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-08-31 00:43:20,907 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-31 00:43:21,084 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-08-31 00:43:21,181 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-31 00:43:21,210 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-31 00:43:54,968 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-08-31 00:43:55,163 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-31 00:43:55,315 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-08-31 00:43:55,423 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-31 00:43:55,438 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-31 00:44:08,943 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-08-31 00:44:09,144 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-31 00:44:09,265 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
2025-08-31 00:44:09,357 | INFO | _clean_to_64 | Trimmed EEG channels 66->64
2025-08-31 00:44:09,372 | INFO | subject_eeg_env_ab | Built attended envelope; A%=0.567, B%=0.433
2025-08-31 00:44:43,765 | INFO | load_mat_for_subject | Loaded MAT for S1 from /home/naren-root/Dataset/DATA_preproc/S1_data_preproc.mat
2025-08-31 00:44:43,963 | INFO | _explode_trials_from_group | Exploded group into 60 trials
2025-08-31 00:44:44,107 | INFO | load_subject | Loaded subject S1: EEG (66, 192000), two_streams=True
